date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2/26/2018,56135,1611240533,1377,15538683,11284.44662,1.51247066,718434210,475007039.9,1633363.257,1.36886087,0.008679221,1,0.00634047,39364.33204,249.5883513,111.8054157,13770000,4.435845,87308.26665,13770000,87308.26665,45.56458224,27.4852236,6.15E-07,0.00634047,2966.50693,-13.14852897,1.13309E+11,1.63945E+11,1.13309E+11,28757,64444,2486784693,15767382.79,451423.351,2862.236042,132.7078037,0.841429797,29091526432,184453939.5,0.105102907,0.105923729,0.117767365
2/27/2018,59107,1611240533,1385,17059288,12317.17545,1.48688116,705807263.1,474689762.8,1533776.623,1.355075634,0.008439778,1,0.00622827,43165.93431,268.8491136,105.5985626,13850000,4.46103,86261.5459,13850000,86261.5459,46.94378808,26.923384,5.85E-07,0.00622827,2881.325121,-16.09208221,1.13323E+11,1.63959E+11,1.13323E+11,31855,67779,2414018133,15035157.83,490386.7338,3054.261209,140,0.871957865,33237922430,207014770.5,0.105105925,0.105871418,0.116208042
2/28/2018,88631,1611240533,1387,34334622,24754.59409,1.41779543,671293682.6,473477109.4,1499298.462,1.159290506,0.006866462,1,0.005922987,91934.05568,544.5241786,103.3738463,13870000,4.46687,82151.82395,13870000,82151.82395,55.65163667,25.52547925,5.75E-07,0.005922987,2728.653261,-13.64094571,1.13337E+11,1.63973E+11,1.13337E+11,79302,113694,2036544340,12062424.81,270028.4761,1599.375042,56.5,0.334648742,30700617565,181839346,0.104296133,0.10531395,0.114292552
3/1/2018,61846,1611240533,1394,19691770,14126.09039,1.47892532,702470856.8,474987375.5,1608559.084,1.315312363,0.008151396,1,0.006197308,52228.42332,323.6756306,111.4668967,13940000,4.48877,86390.47482,13940000,86390.47482,52.35524161,26.61362993,5.67E-07,0.006197308,3007.122641,5.321872183,1.13351E+11,1.63986E+11,1.13351E+11,39708,73773,2165035671,13417393.09,632014.3082,3916.787387,100,0.619730809,46625591556,288953155.9,0.103914561,0.10185122,0.113128473
3/2/2018,55495,1611240534,1378,17312787,12563.7061,1.28976975,610863712.7,473622296.1,1616556.907,1.420718418,0.007655513,1,0.00538848,45730.08444,246.4156648,110.7353631,13780000,4.436575,74253.26024,13780000,74253.26024,34.18323,23.0179853,4.89E-07,0.00538848,2479.608398,-7.653201302,1.13365E+11,1.64E+11,1.13365E+11,32188,65554,3316384837,17870274.77,425445.3992,2292.504205,170.5513315,0.919012511,27889647698,150282820.6,0.104467901,0.105078459,0.114412619
3/3/2018,58787,1611240534,1369,17757016,12970.79328,1.25079174,593455596.6,474463955.9,1574342.919,1.433221348,0.007501896,1,0.00523429,47671.80849,249.528064,107.139324,13690000,4.407375,71657.42825,13690000,71657.42825,37.1525788,22.25642399,4.58E-07,0.00523429,2323.106682,5.843023861,1.13378E+11,1.64014E+11,1.13378E+11,33262,73299,3051697602,15973469.83,306965.571,1606.746777,134,0.701394842,22500269386,117772932,0.104101608,0.100649589,0.114367919
3/4/2018,62971,1611240534,1377,18267491,13266.15178,1.29764482,616201270,474861272.1,1578621.878,1.379344882,0.007495701,1,0.005434247,45558.38211,247.575508,108.0583113,13770000,4.43256,74829.5832,13770000,74829.5832,45.46985823,23.03576954,4.74E-07,0.005434247,2479.29763,23.57377088,1.13392E+11,1.64028E+11,1.13392E+11,33029,75181,2493788414,13551862.57,274014.4621,1489.062309,100,0.543424715,20600681272,111949193.4,0.104107792,0.098264007,0.11445784
3/5/2018,55050,1611240535,1383,18329250,13253.2538,1.24017802,588150027.4,474246453.8,1656216.947,1.371227124,0.007111502,1,0.005186232,45382.13288,235.3622763,113.8637606,13830000,4.451175,71725.59055,13830000,71725.59055,36.0047954,21.88723298,4.49E-07,0.005186232,2346.809143,1.683897198,1.13406E+11,1.64042E+11,1.13406E+11,33096,67446,3149748093,16335324.81,337530.2169,1750.510061,143.0503439,0.741892292,22765063009,118064901.5,0.104177429,0.094996399,0.114423086
3/6/2018,59269,1611240535,1383,18283867,13220.4389,1.09304669,514573010.3,470769471.3,1624972.322,1.354823459,0.00614668,1,0.004536886,46887.73028,212.7242911,111.7157143,13830000,4.45081,62745.13456,13830000,62745.13456,39.95487087,19.11523415,4.25E-07,0.004536886,2002.159634,4.695746198,1.1342E+11,1.64055E+11,1.1342E+11,34608,72341,2838699342,12878855.55,411583.2674,1867.306399,137.19987,0.622460181,29774345147,135082812.2,0.104678001,0.093399968,0.108806025
3/7/2018,63476,1611240535,1376,17418788,12659.00291,0.96102097,448605434.9,466800881.3,1714639.222,1.420020802,0.005615875,1,0.003954784,44005.02464,174.0303469,117.283605,13760000,4.42745,54417.82143,13760000,54417.82143,49.86289889,16.66121544,3.99E-07,0.003954784,1820.061493,15.00286372,1.13434E+11,1.64069E+11,1.13434E+11,30989,70353,2274910368,8996778.064,451278.613,1784.709228,200,0.790956707,31748804263,125559648.3,0.104833846,0.086661771,0.107783811
3/8/2018,57371,1611240535,1394,15314647,10986.11693,0.96750138,450409906.9,465539292.1,1683667.668,1.362354062,0.005408823,1,0.003970203,38344.81743,152.2367232,116.6716298,13940000,4.48512,55344.63491,13940000,55344.63491,38.82113682,16.70584364,4.26E-07,0.003970203,1841.071136,-8.23735993,1.13448E+11,1.64083E+11,1.13448E+11,28146,66323,2922314361,11602182.31,398149.2238,1580.733388,182.6939169,0.725332004,26406450970,104838980.5,0.104768163,0.07553984,0.105816791
3/9/2018,57529,1611240536,1375,12749235,9272.170909,1.00285778,467026164,465695308.1,1713738.827,1.428047601,0.005878088,1,0.004116171,31411.33502,129.2944227,117.1368263,13750000,4.423435,56597.34967,13750000,56597.34967,38.44773949,17.27955359,4.44E-07,0.004116171,1845.044145,-3.361280736,1.13461E+11,1.64097E+11,1.13461E+11,21996,59867,2951052966,12147038.3,576625.637,2373.489658,226.5139142,0.932369979,34520847010,142093705.4,0.104530245,0.075828134,0.105110296
3/10/2018,56072,1611240536,1382,13008990,9413.162084,0.95978032,446243003.9,464942856.8,1757907.556,1.514740088,0.005956743,1,0.003932518,31296.04495,123.0722574,120.767533,13820000,4.445335,54347.39759,13820000,54347.39759,55.51606452,16.49400672,4.48E-07,0.003932518,1911.466872,-12.27356565,1.13475E+11,1.64111E+11,1.13475E+11,20661,58168,2044005400,8038087.852,360049.8792,1415.9026,202.30554,0.79557016,20943381371,82360222.45,0.104588684,0.075586323,0.104191216
3/11/2018,59560,1611240536,1387,12603467,9086.854362,1.0171841,472515188.3,464532613.8,1777980.239,1.485089024,0.006183217,1,0.004163533,29320.11259,122.0752481,122.5884375,13870000,4.460665,57748.19882,13870000,57748.19882,66.66131821,17.46867764,4.38E-07,0.004163533,1895.923664,-16.00903384,1.13489E+11,1.64125E+11,1.13489E+11,19743,62917,1702471669,7088296.497,293108.6793,1220.367577,123.5400001,0.514362832,18441518774,76781866.81,0.104628624,0.073901404,0.104662797
3/12/2018,52938,1611240536,1381,12564941,9098.43664,0.980617,452895242.6,461847228.4,1835106.237,1.479478928,0.005903369,1,0.003990167,29392.80787,117.2822258,125.9798273,13810000,4.440955,55104.21274,13810000,55104.21274,59.54575823,16.76048535,4.36E-07,0.003990167,1717.102535,-19.0498307,1.13503E+11,1.64138E+11,1.13503E+11,19867,54526,1906144435,7605835.513,305094.3229,1217.377442,266,1.061384547,16635573052,66378722.41,0.104480211,0.074204697,0.103655533
3/13/2018,54266,1611240537,1386,12383960,8935.036075,0.96098603,443058184.4,461045396.3,1767993.001,1.550011826,0.006049732,1,0.003903023,29893.52808,116.6751246,121.8119486,13860000,4.45665,54095.89737,13860000,54095.89737,38.89479686,16.42748498,4.26E-07,0.003903023,1477.441219,-21.51670396,1.13517E+11,1.64152E+11,1.13517E+11,19286,57556,2918556846,11391194.2,303336.4179,1183.928985,181.2530019,0.707434617,17458830866,68142216.65,0.100685674,0.074190997,0.101878932
3/14/2018,50042,1611240537,1388,11233289,8093.147695,0.88252697,397763775.8,450710049.7,1781631.866,1.465521986,0.005134579,1,0.003503583,26660.77597,93.40825346,122.9287758,13880000,4.46249,48629.73828,13880000,48629.73828,34.58676138,14.8279115,4.26E-07,0.003503583,1340.287192,-35.9786443,1.13531E+11,1.64166E+11,1.13531E+11,18192,53810,3282485873,11500463.18,457095.632,1601.472691,209.2530356,0.733135472,24596315960,86175245.52,0.101044989,0.073683757,0.102509767
3/15/2018,57682,1611240537,1375,16130980,11731.62182,0.89311062,401808922.3,449898268.2,1774784.353,1.630110533,0.005768611,1,0.003538785,34158.96621,120.8812483,121.309387,13750000,4.42015,48658.29819,13750000,48658.29819,58.94474316,15.07083722,4.28E-07,0.003538785,1411.494173,-36.87322491,1.13544E+11,1.6418E+11,1.13544E+11,20955,61523,1926283831,6816704.947,368295.1704,1303.317543,200,0.707757065,22658623767,80184005.22,0.100882329,0.073471848,0.102389136
3/16/2018,49883,1611240537,1372,11564024,8428.588921,0.88261446,396628560.9,449379179.1,1842919.975,1.446764321,0.00505317,1,0.003492739,27981.86874,97.73336815,125.6917311,13720000,4.40993,47920.381,13720000,47920.381,67.53344605,15.15563791,4.17E-07,0.003492739,1420.023856,-48.08252082,1.13558E+11,1.64194E+11,1.13558E+11,19341,53549,1681507939,5873068.591,310958.4808,1086.096857,222.0930233,0.775712995,16651515690,58159400.59,0.100835977,0.063294785,0.100792263
3/17/2018,54443,1611240538,1372,12111545,8827.656706,0.81818826,366495034.9,447934851.2,1925989.222,1.461129592,0.004715052,1,0.003226991,29006.34466,93.60322181,131.3572605,13720000,4.4092,44274.32061,13720000,44274.32061,64.45836987,14.21960261,4.09E-07,0.003226991,1435.917522,-55.71581715,1.13572E+11,1.64207E+11,1.13572E+11,19852,60450,1761939464,5685763.318,254073.586,819.893251,191.0199978,0.616419871,15358748271,49562547.02,0.100838695,0.061101327,0.089674433
3/18/2018,57577,1611240538,1384,12638755,9132.04841,0.79841304,356880723.5,446987594.7,1770377.093,1.45272592,0.004564399,1,0.003141954,30514.50796,95.87519062,121.8001969,13840000,4.447525,43484.64802,13840000,43484.64802,44.90053141,13.99254244,3.84E-07,0.003141954,1342.704244,-55.58144078,1.13586E+11,1.64221E+11,1.13586E+11,21005,61955,2529715843,7948251.663,220007.6287,691.2539232,161.6506206,0.507898868,13630572637,42826636.81,0.100446966,0.061099413,0.088148216
3/19/2018,61290,1611240538,1384,14052502,10153.54191,0.87509381,391536860.6,447422727.4,1853171.031,1.416293493,0.00488146,1,0.003446645,32924.57484,113.479312,127.4963382,13840000,4.446795,47701.56292,13840000,47701.56292,46.38758489,15.43473764,4.04E-07,0.003446645,1399.037193,-51.47258983,1.13599E+11,1.64235E+11,1.13599E+11,23247,69050,2448918734,8440552.822,246494.0568,849.5774392,153.1026088,0.527690298,17020414619,58663322.17,0.100622344,0.064683966,0.089048564
3/20/2018,51552,1611240539,1377,12236800,8886.564996,0.92391608,413717130.7,447786479.9,1881066.472,1.397240426,0.005087986,1,0.003641453,28955.01334,105.4383249,128.7609587,13770000,4.4238,50142.81006,13770000,50142.81006,51.43458762,16.39879402,4.09E-07,0.003641453,1495.256401,-43.25558069,1.13613E+11,1.64249E+11,1.13613E+11,20723,55122,2208887072,8043558.816,269942.4969,982.9829593,234.77798,0.854933018,14879770315,54183986.68,0.100247669,0.064538835,0.089467054
3/21/2018,57679,1611240539,1381,12698109,9194.865315,0.91273179,408582281,447647691.9,1922629.782,1.459095962,0.005246647,1,0.00359582,29775.77131,107.0683196,131.9883084,13810000,4.43621,49658.27682,13810000,49658.27682,35.06938485,16.56139799,4.05E-07,0.00359582,1391.301142,-45.38167884,1.13627E+11,1.64263E+11,1.13627E+11,20407,65562,3240062697,11650682.86,211626.8886,760.9722388,140.91,0.506687023,13874682072,49890861.92,0.100231865,0.064006002,0.088728
3/22/2018,54867,1611240539,1377,12621627,9166.03268,0.89872361,400917583.8,446096641.4,1936613.48,1.45616538,0.005137261,1,0.003527938,28622.38671,100.9779989,132.5632092,13770000,4.422705,48579.70299,13770000,48579.70299,51.86963008,16.44530382,4.05E-07,0.003527938,1399.768898,-49.94707677,1.13641E+11,1.64276E+11,1.13641E+11,19656,60168,2190892348,7729331.85,354224.4957,1249.681975,131.7247961,0.464716883,21312979459,75190865.07,0.099302296,0.061795198,0.086192742
3/23/2018,59346,1611240539,1384,12698645,9175.321532,0.8907627,397064151.9,445757497.8,2024623.163,1.445075241,0.00504852,1,0.003493603,30661.60647,107.1194927,139.2920756,13840000,4.444605,48351.47109,13840000,48351.47109,73.14159459,16.45995684,3.98E-07,0.003493603,1389.738748,-46.01855593,1.13655E+11,1.6429E+11,1.13655E+11,21218,65042,1553898521,5428705.16,197669.9168,690.5802939,131.1851063,0.458308734,12856846729,44916723.48,0.099143402,0.060699814,0.085975174
3/24/2018,55451,1611240540,1381,12247521,8868.588704,0.88646913,394867805.5,445438869.8,1933928.821,1.428653699,0.004962938,1,0.003473857,29490.26965,102.4449665,132.7639861,13810000,4.434385,47973.95902,13810000,47973.95902,74.90052423,16.7642661,4.03E-07,0.003473857,1238.159798,-43.61037373,1.13668E+11,1.64304E+11,1.13668E+11,20642,59574,1517591857,5271896.419,202911.2778,704.8846724,158.9765223,0.552261634,12088236465,41992799.47,0.097333119,0.060509416,0.085969437
3/25/2018,72469,1611240540,1385,15199611,10974.44838,0.87511935,389452578,445027958.8,2001906.833,1.507125684,0.005163109,1,0.003425799,31800.35194,108.9416004,137.8287299,13850000,4.446795,47447.31027,13850000,47447.31027,82.76046392,16.92265082,4.06E-07,0.003425799,1073.218835,-48.16830207,1.13682E+11,1.64318E+11,1.13682E+11,21100,73490,1373630237,4705780.509,155866.4131,533.9669361,100,0.342579858,11454622702,39241230.14,0.097343995,0.058122674,0.085513183
3/26/2018,59275,1611240540,1391,18739087,13471.66571,0.82806674,367831171.2,444204738.6,2075754.965,1.67207249,0.005409508,1,0.003235211,40009.35055,129.4386983,143.5321975,13910000,4.46541,45001.78754,13910000,45001.78754,72.66547817,16.2826245,3.96E-07,0.003235211,1077.393926,-47.596978,1.13696E+11,1.64332E+11,1.13696E+11,23928,61198,1564651999,5061979.642,220025.6671,711.8294984,163,0.527339423,13465130773,43562541.65,0.09745777,0.057855416,0.085023743
3/27/2018,54510,1611240541,1383,12290568,8886.889371,0.79581872,353015232.8,443587496.8,1999428.256,1.402933268,0.004355437,1,0.003104522,29102.44772,90.34918604,137.4592988,13830000,4.439495,42935.53776,13830000,42935.53776,70.0798941,15.8974338,3.96E-07,0.003104522,1164.738042,-49.03423705,1.1371E+11,1.64346E+11,1.1371E+11,20744,59454,1622576876,5037325.432,226818.4767,704.1629262,161.01737,0.49988195,13485265712,41865302.61,0.097368726,0.057943624,0.084957286
3/28/2018,50148,1611240541,1368,12576700,9193.494152,0.80605027,357284960.2,443253940,2052832.156,1.352072373,0.004247797,1,0.003141693,28513.85427,89.5817818,139.6000771,13680000,4.390585,42978.36284,13680000,42978.36284,68.69560689,16.25424567,3.96E-07,0.003141693,1011.404351,-50.45014992,1.13724E+11,1.64359E+11,1.13724E+11,21089,51270,1655472610,5200987.027,262777.4503,825.5661263,221.3029484,0.695265966,13472599878,42326775.29,0.097366023,0.057117379,0.084896165
3/29/2018,56807,1611240541,1394,15124281,10849.55595,0.71594884,313836307.1,438350185.8,2163640.495,1.478239984,0.004078908,1,0.0027593,35020.98347,96.63341481,149.9318824,13940000,4.47344,38464.64802,13940000,38464.64802,31.17516187,14.51138763,3.88E-07,0.0027593,917.1352819,-55.69716427,1.13738E+11,1.64373E+11,1.13738E+11,23691,62345,3648341463,10066870.17,277014.6011,764.3665082,180.64,0.49844003,17270475303,47654429.96,0.097827498,0.060308793,0.086095106
3/30/2018,57040,1611240541,1385,14398575,10396.08303,0.7068317,309428458.3,437768226.6,2190122.432,1.439174652,0.003914864,1,0.002720215,33695.39613,91.65871036,150.7871336,13850000,4.44424,37674.97297,13850000,37674.97297,80.7941939,14.4609883,3.98E-07,0.002720215,785.6098347,-54.07359758,1.13751E+11,1.64387E+11,1.13751E+11,23413,63495,1407916586,3829835.331,368400.1856,1002.127584,164,0.446115203,23391569782,63630090.92,0.097664893,0.060190872,0.085702589
3/31/2018,52818,1611240542,1386,12821930,9251.031746,0.7159401,313135478.5,437376642.3,2280806.902,1.358239814,0.003738512,1,0.002752468,31268.03876,86.06427751,157.1440231,13860000,4.446795,38149.2071,13860000,38149.2071,100.9948185,14.8557643,3.98E-07,0.002752468,722.1944867,-55.58607054,1.13765E+11,1.64401E+11,1.13765E+11,23021,57689,1126447350,3100510.336,311139.7046,856.4020944,179.0787268,0.492908473,17949338420,49404980.43,0.097662195,0.0591258,0.083832227
4/1/2018,57440,1611240542,1391,13377394,9617.105679,0.70092149,305965754.8,436519295.8,2227894.057,1.333641011,0.003586317,1,0.002689117,31268.54714,84.08478831,154.0521571,13910000,4.462125,37405.62042,13910000,37405.62042,44.11480205,14.75571694,3.95E-07,0.002689117,703.2478044,-50.09507318,1.13779E+11,1.64415E+11,1.13779E+11,23446,63000,2579162784,6935671.035,298254.9087,802.0424087,118.1731912,0.317781562,18790059250,50528671.75,0.097601156,0.055154299,0.083841405
4/2/2018,59198,1611240542,1368,13557280,9910.292398,0.7218187,314911537.4,436275115.2,2253377.666,1.358683968,0.003760034,1,0.002767409,32249.72267,89.24815666,153.2379035,13680000,4.38803,37858.14829,13680000,37858.14829,52.94043244,15.45157006,3.93E-07,0.002767409,427.2721631,-47.12924633,1.13793E+11,1.64428E+11,1.13793E+11,23736,70438,2149452326,5948412.639,211877.4299,586.3514006,129,0.356995697,14924222407,41301419.96,0.09760739,0.055944116,0.081570617
4/3/2018,63142,1611240542,1386,15755193,11367.38312,0.78271744,341414501.7,436191256.7,2215974.814,1.356093675,0.004068211,1,0.002999948,34410.87701,103.2308516,152.6771938,13860000,4.445335,41579.28326,13860000,41579.28326,55.34717268,16.93340022,4.04E-07,0.002999948,612.9379484,-44.79551249,1.13807E+11,1.64442E+11,1.13807E+11,25375,65638,2056235037,6168598.776,234262.9465,702.7767251,168.0336327,0.504092209,15376551283,46128858.68,0.097763144,0.058024962,0.081144396
4/4/2018,56459,1611240543,1385,13441824,9705.288087,0.7050808,306219242.6,434303759.1,2258624.372,1.319132185,0.003548949,1,0.002690366,32108.99651,86.38496587,155.5034047,13850000,4.44132,37261.57487,13850000,37261.57487,44.23304946,15.4372414,3.97E-07,0.002690366,527.5708611,-48.12483627,1.13821E+11,1.64456E+11,1.13821E+11,24341,64254,2573203680,6922860.763,300569.8819,808.6431162,150,0.403554962,19312817194,51958554.79,0.098125329,0.06009421,0.079615892
4/5/2018,54862,1611240543,1378,15408782,11181.98984,0.72048984,312808638,434161064.5,2348442.93,1.324190188,0.003638777,1,0.002747927,33400.0491,91.78088095,160.8701057,13780000,4.418325,37866.42755,13780000,37866.42755,69.10274782,16.32233511,4.04E-07,0.002747927,526.4897044,-39.43144096,1.13834E+11,1.6447E+11,1.13834E+11,25223,67808,1647321261,4526717.792,231124.5509,635.1132846,162.7187989,0.447139304,15672093548,43065761.6,0.098128121,0.056709134,0.077156773
4/6/2018,55524,1611240543,1387,15640227,11276.29921,0.70210475,304509775.8,433709891.2,2266116.748,1.419320398,0.003796253,1,0.002674698,36582.98327,97.84842162,156.2445438,13870000,4.446795,37098.05726,13870000,37098.05726,80.16099471,17.09765315,4.05E-07,0.002674698,496.7548124,-32.36803763,1.13848E+11,1.64484E+11,1.13848E+11,25775,70689,1420245545,3798727.51,250175.0512,669.142637,198,0.529590147,17684624196,47301023.86,0.098154079,0.052000496,0.07141574
4/7/2018,61073,1611240543,1378,15095350,10954.53556,0.73204496,317426837.9,433616587,2446748.688,1.508942023,0.004206657,1,0.002787819,43110.47359,120.1841898,167.604124,13780000,4.41723,38416.1434,13780000,38416.1434,81.86847401,18.9025679,4.05E-07,0.002787819,610.3063589,-29.78146034,1.13862E+11,1.64498E+11,1.13862E+11,28570,75738,1390792696,3877278.058,231711.7087,645.9702632,119.80774,0.334002273,17549381390,48924495.8,0.098010956,0.052866071,0.0647976
4/8/2018,70373,1611240544,1382,15405262,11147.07815,0.74186751,321598788.4,433498954.5,2401186.706,1.583473586,0.004471914,1,0.002824116,43108.4849,121.7433807,164.9605485,13820000,4.42964,39029.28912,13820000,39029.28912,82.27083885,20.05936484,4.03E-07,0.002824116,549.9191349,-31.38971843,1.13876E+11,1.64511E+11,1.13876E+11,27224,79182,1384158679,3909025.274,269944.0381,762.3533943,100.6749234,0.284317706,21374708824,60364666.46,0.098010123,0.052308599,0.06484039
